entity,id
https://www.imgt.org/imgt-ontology#Decision_Immunomedics_Inc_Cancers_pancreatic_559_1_FDA,396
https://www.imgt.org/imgt-ontology#Struct-112861,397
Struct-112861,398
https://www.imgt.org/imgt-ontology#StudyProduct_Genentech_Inc_Carcinoma_cervical_late-stage_or_metastatic_24,399
https://www.imgt.org/imgt-ontology#StudyProduct_Xencor_Inc_Solid_tumors_1083,400
https://www.imgt.org/imgt-ontology#mAb_1065,401
https://www.imgt.org/imgt-ontology#Construct_1065,402
https://www.imgt.org/imgt-ontology#Construct_1197,403
Construct_1197,404
https://www.imgt.org/imgt-ontology#Construct_835,405
https://www.imgt.org/imgt-ontology#mAb_1258,406
https://www.imgt.org/imgt-ontology#Construct_1258,407
https://www.imgt.org/imgt-ontology#IG-Light-Iota-4-IGI4,408
IG-Light-Iota-4-IGI4,409
https://www.imgt.org/imgt-ontology#StudyProduct_Pfizer_Solid_tumors_293,410
https://www.imgt.org/imgt-ontology#Product_Pfizer_293,411
https://www.imgt.org/imgt-ontology#Construct_847,412
https://www.imgt.org/imgt-ontology#Segment_847_1,413
https://www.imgt.org/imgt-ontology#mAb_1013,414
11192,415
https://www.imgt.org/imgt-ontology#Struct-69771,416
https://www.imgt.org/imgt-ontology#StudyProduct_AstraZeneca_Chronic_lymphocytic_leukemia_(CLL)_198,417
StudyProduct_AstraZeneca_Chronic_lymphocytic_leukemia_(CLL)_198,418
https://www.imgt.org/imgt-ontology#Lymphoma_diffuse_large_B_cell_(DLBCL),419
https://www.imgt.org/imgt-ontology#StudyProduct_TG_Therapeutics_Lymphoma_diffuse_large_B_cell_(DLBCL)_372,420
https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24880,421
