mAb,Target,Indication
mAb_457,!/hgnc_id/HGNC:1643,Non-Hodgkins_lymphoma_(NHL)
mAb_457,!/hgnc_id/HGNC:1643,Chronic_lymphocytic_leukemia_(CLL)
mAb_457,!/hgnc_id/HGNC:1643,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_457,!/hgnc_id/HGNC:1643,Lymphoma_B_cell
mAb_458,!/hgnc_id/HGNC:1699,Non-Hodgkins_lymphoma_(NHL)
mAb_458,!/hgnc_id/HGNC:1699,Chronic_lymphocytic_leukemia_(CLL)
mAb_458,!/hgnc_id/HGNC:1699,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_459,shiga_toxin_type_1,STEC_(Shiga-like_toxin-producing_Escherichia_coli_or_E._coli_serotype_O121)_infection_causing_diarrhea_and_hemolytic-uremic_syndrome_(HUS)
mAb_46,!/hgnc_id/HGNC:6155,Potential_to_ameliorate_deleterious_immunological_and_inflammatory_processes
mAb_460,shiga_toxin_type_2,STEC_(Shiga-like_toxin-producing_Escherichia_coli_or_E._coli_serotype_O121)_infection_causing_diarrhea_and_hemolytic-uremic_syndrome_(HUS)
mAb_461,!/hgnc_id/HGNC:20001,Heterozygous_familial_hypercholesterolemia_(HeFH)
mAb_462,dabigatran_etexilate_mesylate_(Pradaxa®),Overdose_of_dabigatran_etexilate_mesylate_(Pradaxa®)(an_oral_anticoagulant_direct_thrombin_inhibitor)
mAb_463,!/hgnc_id/HGNC:10637,Colitis_ulcerative_(UC)
mAb_463,!/hgnc_id/HGNC:10637,Rheumatoid_arthritis_(RA)
mAb_464,ganglioside_GD2_(disialoganglioside_GD2),Melanoma
mAb_464,ganglioside_GD2_(disialoganglioside_GD2),Neuroblastoma_pediatric
mAb_465,alpha_toxin,Staphylococcal_infections
mAb_466,!/hgnc_id/HGNC:4451,Hepatocellular_carcinoma_(HCC)
mAb_467,!/hgnc_id/HGNC:7882,Solid_tumors
mAb_467,!/hgnc_id/HGNC:7882,Cancers_small_cell_lung_(SCLC)
mAb_467,!/hgnc_id/HGNC:7882,Cancers_pancreatic
mAb_467,!/hgnc_id/HGNC:7883,Solid_tumors
mAb_467,!/hgnc_id/HGNC:7883,Cancers_small_cell_lung_(SCLC)
mAb_467,!/hgnc_id/HGNC:7883,Cancers_pancreatic
mAb_468,!/hgnc_id/HGNC:15488,Psoriasis
mAb_468,!/hgnc_id/HGNC:15488,Psoriatic_arthritis_(PSA)
mAb_468,!/hgnc_id/HGNC:15488,Palmoplantar_pustulosis
mAb_469,!/hgnc_id/HGNC:8803,Cancers_non-small_cell_lung_(NSCLC)
mAb_469,!/hgnc_id/HGNC:8803,Glioblastoma_multiforme_(GBM)
mAb_47,?term=Human+herpesvirus+5+,Human_cytomegalovirus_(HCMV)
mAb_470,frizzled_family_receptor_(FZD),Solid_tumors
mAb_471,!/hgnc_id/HGNC:7371,Solid_tumors
mAb_471,!/hgnc_id/HGNC:7371,Mesothelioma_pleural_malignant
mAb_472,!/hgnc_id/HGNC:8760,Cancers_gastric
mAb_472,!/hgnc_id/HGNC:8760,Cancers_colorectal_(CRC)
mAb_472,!/hgnc_id/HGNC:8760,Cancers_non-small_cell_lung_(NSCLC)
mAb_472,!/hgnc_id/HGNC:8760,Solid_tumors
mAb_472,!/hgnc_id/HGNC:8760,Cancers_small_cell_lung_(SCLC)
mAb_472,!/hgnc_id/HGNC:8760,Cancers_breast
mAb_472,!/hgnc_id/HGNC:8760,Multiple_myeloma_(MM)
mAb_472,!/hgnc_id/HGNC:8760,Merkel_cell_carcinoma_(MCC)_metastatic
mAb_472,!/hgnc_id/HGNC:8760,Melanoma_metastatic
mAb_472,!/hgnc_id/HGNC:8760,Cancers_head_and_neck
mAb_472,!/hgnc_id/HGNC:8760,Carcinoma_esophageal
mAb_472,!/hgnc_id/HGNC:8760,Hepatocellular_carcinoma_(HCC)
mAb_472,!/hgnc_id/HGNC:8760,Lymphoma_follicular_(FL)
mAb_472,!/hgnc_id/HGNC:8760,Mesothelioma_pleural_malignant
mAb_472,!/hgnc_id/HGNC:8760,Cancers_bladder
mAb_472,!/hgnc_id/HGNC:8760,Lymphoma_primary_mediastinal_B_cell_(PMBL)
mAb_472,!/hgnc_id/HGNC:8760,Hodgkin_lymphoma
mAb_472,!/hgnc_id/HGNC:8760,Carcinoma_nasopharyngeal_(NC)
mAb_472,!/hgnc_id/HGNC:8760,microsatellite_instability-high_cancer_(MSI-H)
mAb_472,!/hgnc_id/HGNC:8760,Cancers_cervical
mAb_473,!/hgnc_id/HGNC:3430,Cancers_gastric
mAb_473,!/hgnc_id/HGNC:3430,Solid_tumors
mAb_473,!/hgnc_id/HGNC:3430,Cancers_breast_overexpressing_ERBB2_metastatic
mAb_474,!/hgnc_id/HGNC:5432,Systemic_lupus_erythematosus_(SLE)
mAb_474,!/hgnc_id/HGNC:5432,Diffuse_scleroderma
mAb_474,!/hgnc_id/HGNC:5432,Lupus_nephritis
mAb_475,Wnt_ligands,Solid_tumors
mAb_476,!/hgnc_id/HGNC:19688,Carcinoma_bladder_cancer_advanced_or_metastatic_urothelial_cancers
mAb_477,!/hgnc_id/HGNC:12680,Age-related_macular_degeneration_(AMD)
mAb_478,!/hgnc_id/HGNC:11020,Cancers_non-small_cell_lung_(NSCLC)
mAb_478,!/hgnc_id/HGNC:11020,Cancers_ovarian
mAb_479,!/hgnc_id/HGNC:620,Alzheimers_disease_(AD)
mAb_48,?term=Human+herpesvirus+5+,Human_cytomegalovirus_(HCMV)
mAb_480,IL20,Rheumatoid_arthritis_(RA)
mAb_481,!/hgnc_id/HGNC:11935,Systemic_lupus_erythematosus_(SLE)
mAb_482,!/hgnc_id/HGNC:15582,Cancers_ovarian
mAb_483,!/hgnc_id/HGNC:2561,Acute_myeloid_leukemia_(AML)
mAb_483,!/hgnc_id/HGNC:2561,Multiple_myeloma_(MM)
mAb_484,!/hgnc_id/HGNC:20001,Heterozygous_familial_hypercholesterolemia_(HeFH)
mAb_485,!/hgnc_id/HGNC:20001,Heterozygous_familial_hypercholesterolemia_(HeFH)
mAb_485,!/hgnc_id/HGNC:20001,Hyperlipidemia
mAb_486,!/hgnc_id/HGNC:5981,Psoriasis
mAb_486,!/hgnc_id/HGNC:5981,Ankylosing_spondylitis_(AS)
mAb_486,!/hgnc_id/HGNC:16404,Psoriasis
mAb_486,!/hgnc_id/HGNC:16404,Ankylosing_spondylitis_(AS)
mAb_487,!/hgnc_id/HGNC:6066,Myelodysplastic_syndromes_(MDS)
mAb_487,!/hgnc_id/HGNC:6066,Anemia
mAb_487,!/hgnc_id/HGNC:6066,Beta_thalassemia_(Cooleys_anemia)
mAb_487,!/hgnc_id/HGNC:4216,Myelodysplastic_syndromes_(MDS)
mAb_487,!/hgnc_id/HGNC:4216,Anemia
mAb_487,!/hgnc_id/HGNC:4216,Beta_thalassemia_(Cooleys_anemia)
mAb_487,!/hgnc_id/HGNC:4223,Myelodysplastic_syndromes_(MDS)
mAb_487,!/hgnc_id/HGNC:4223,Anemia
mAb_487,!/hgnc_id/HGNC:4223,Beta_thalassemia_(Cooleys_anemia)
mAb_488,!/hgnc_id/HGNC:1666,Non-Hodgkins_lymphoma_(NHL)
mAb_488,!/hgnc_id/HGNC:1666,Chronic_lymphocytic_leukemia_(CLL)
mAb_489,!/hgnc_id/HGNC:6150,Cancers_colorectal_(CRC)
mAb_489,!/hgnc_id/HGNC:6150,Cancers_prostate
mAb_489,!/hgnc_id/HGNC:6150,Cancers_ovarian
mAb_489,!/hgnc_id/HGNC:6150,Cancers_colorectal_(CRC)_metastatic
mAb_49,!/hgnc_id/HGNC:7508,Neoplasms_of_epithelial_origin_particularly_carcinomas_of_breast_ovary_cervix_bronchus_and_gastrointestinal_tract
mAb_490,!/hgnc_id/HGNC:1633,Non-Hodgkins_lymphoma_(NHL)
mAb_490,!/hgnc_id/HGNC:1633,B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)
mAb_490,!/hgnc_id/HGNC:1633,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_491,!/hgnc_id/HGNC:18219,Solid_tumors
mAb_492,!/hgnc_id/HGNC:7881,Solid_tumors
mAb_492,!/hgnc_id/HGNC:7881,Lymphoma
mAb_493,!/hgnc_id/HGNC:1633,B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)
mAb_493,!/hgnc_id/HGNC:1633,Refractory_B-lineage_non-Hodgkin_lymphoma
mAb_494,influenza_A_virus_hemagglutinin_HA2_subunit_from_various_strains,Influenza_A_infection
mAb_495,!/hgnc_id/HGNC:6162,Colitis_ulcerative_(UC)
mAb_495,!/hgnc_id/HGNC:6162,Crohns_disease_(CD)
mAb_495,!/hgnc_id/HGNC:6162,Inflammatory_bowel_disease_(IBD)
mAb_496,!/hgnc_id/HGNC:7029,Cancers_gastric
mAb_496,!/hgnc_id/HGNC:7029,Solid_tumors_advanced_or_metastatic
mAb_497,!/hgnc_id/HGNC:11922,Solid_tumors
mAb_497,!/hgnc_id/HGNC:11922,Hematologic_malignancies
mAb_498,!/hgnc_id/HGNC:1674,Cancers_prostate
mAb_498,!/hgnc_id/HGNC:3788,Cancers_prostate
mAb_499,!/hgnc_id/HGNC:1653,Inflammatory_diseases
mAb_499,!/hgnc_id/HGNC:1653,Lupus_nephritis
mAb_5,!/hgnc_id/HGNC:11935,Autoimmune_diseases
mAb_5,!/hgnc_id/HGNC:11935,Inflammatory_diseases
mAb_50,!/hgnc_id/HGNC:1817,Cancers_colorectal_(CRC)_metastatic
mAb_500,!/hgnc_id/HGNC:12680,Cancers_colorectal_(CRC)
mAb_500,!/hgnc_id/HGNC:12680,Solid_tumors
mAb_500,!/hgnc_id/HGNC:485,Cancers_colorectal_(CRC)
mAb_500,!/hgnc_id/HGNC:485,Solid_tumors
mAb_501,!/hgnc_id/HGNC:2433,Solid_tumors
mAb_502,!/hgnc_id/HGNC:3431,Solid_tumors
mAb_503,!/hgnc_id/HGNC:11922,Graft-versus-host_disease_(GvHD)
mAb_503,!/hgnc_id/HGNC:11922,Autoimmune_diseases
mAb_503,!/hgnc_id/HGNC:11922,Steroid-refractory_acute_GvHD_(SR-GvHD)
mAb_504,!/hgnc_id/HGNC:7097,Cancers
mAb_504,!/hgnc_id/HGNC:7097,Inflammatory_conditions
mAb_505,!/hgnc_id/HGNC:2434,Asthma
mAb_505,!/hgnc_id/HGNC:2434,Rheumatoid_arthritis_(RA)
mAb_505,!/hgnc_id/HGNC:2434,Leukemia
mAb_505,!/hgnc_id/HGNC:2434,Inflammatory_diseases
mAb_506,influenza_A_virus_hemagglutinin_HA,Influenza_A_infection
mAb_507,Lewis_Y,Cancers
mAb_508,!/hgnc_id/HGNC:7508,Cancers
mAb_509,!/hgnc_id/HGNC:11249,Acute_myeloid_leukemia_(AML)
mAb_509,!/hgnc_id/HGNC:11249,Acute_lymphocytic_leukemia_(ALL)
mAb_510,?term=EBOV,Ebola_virus_infection
mAb_511,toxin,Whooping_cough_(Pertussis)
mAb_512,!/hgnc_id/HGNC:17635,Cancers_gastric
mAb_512,!/hgnc_id/HGNC:17635,Solid_tumors
mAb_512,!/hgnc_id/HGNC:17635,Cancers_non-small_cell_lung_(NSCLC)_metastatic
mAb_512,!/hgnc_id/HGNC:17635,Cancers_ovarian
mAb_512,!/hgnc_id/HGNC:17635,Merkel_cell_carcinoma_(MCC)_metastatic
mAb_512,!/hgnc_id/HGNC:17635,Carcinoma_urothelial
mAb_512,!/hgnc_id/HGNC:17635,Renal_Cell_Carcinoma_(RCC)_advanced
mAb_513,!/hgnc_id/HGNC:3788,Cancers_prostate
mAb_514,!/hgnc_id/HGNC:11937,Non-Hodgkins_lymphoma_(NHL)
mAb_514,!/hgnc_id/HGNC:11937,Renal_cell_carcinoma_(RCC)
mAb_516,"ticagrelor_(BRILINTA®_(US,_Russia),_BRILIQUE,_POSSIA_(EU))",reversal_of_the_antiplatelet_effects_of_ticagrelor_(BRILINTA®_a_blood_thinner_platelet_aggregation_inhibitor)
mAb_517,!/hgnc_id/HGNC:11892,Psoriatic_arthritis_(PSA)
mAb_517,!/hgnc_id/HGNC:11892,Rheumatoid_arthritis_(RA)
mAb_517,!/hgnc_id/HGNC:5981,Psoriatic_arthritis_(PSA)
mAb_517,!/hgnc_id/HGNC:5981,Rheumatoid_arthritis_(RA)
mAb_518,!/hgnc_id/HGNC:1633,Systemic_lupus_erythematosus_(SLE)
mAb_518,!/hgnc_id/HGNC:1633,Autoimmune_diseases
mAb_518,!/hgnc_id/HGNC:1633,Rheumatoid_arthritis_(RA)
mAb_518,!/hgnc_id/HGNC:1633,IgG4-related_disease_(IgG4-RD)
mAb_519,!/hgnc_id/HGNC:6339,Lymphoma_cutaneous_T_cell_(CTCL)
mAb_52,MUC1_sialylated_carbohydrate_tumour-associated,Cancers_colorectal_(CRC)
mAb_52,MUC1_sialylated_carbohydrate_tumour-associated,Cancers_non-small_cell_lung_(NSCLC)
mAb_52,MUC1_sialylated_carbohydrate_tumour-associated,Cancers_pancreatic
mAb_520,,Hemophilia_A_(control_and_prevention_of_bleeding_episodes)
mAb_521,,Hemophilia_B_(control_and_prevention_of_bleeding_episodes)
mAb_522,!/hgnc_id/HGNC:1633,Non-Hodgkins_lymphoma_(NHL)
mAb_522,!/hgnc_id/HGNC:1633,B_cell_acute_lymphoblastic_leukemia_(B_cell_ALL)
mAb_522,!/hgnc_id/HGNC:1633,Chronic_lymphocytic_leukemia_(CLL)
mAb_522,!/hgnc_id/HGNC:1633,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_523,!/hgnc_id/HGNC:399,Systemic_lupus_erythematosus_(SLE)
mAb_523,!/hgnc_id/HGNC:399,Rheumatoid_arthritis_(RA)
mAb_523,!/hgnc_id/HGNC:399,Inflammatory_conditions
mAb_523,!/hgnc_id/HGNC:6019,Systemic_lupus_erythematosus_(SLE)
mAb_523,!/hgnc_id/HGNC:6019,Rheumatoid_arthritis_(RA)
mAb_523,!/hgnc_id/HGNC:6019,Inflammatory_conditions
mAb_525,,Benign_prostatic_hyperplasia_(BPH_or_enlarged_prostate)
mAb_526,!/hgnc_id/HGNC:17635,Cancers_non-small_cell_lung_(NSCLC)
mAb_526,!/hgnc_id/HGNC:17635,Solid_tumors
mAb_526,!/hgnc_id/HGNC:17635,Cancers_small_cell_lung_(SCLC)
mAb_526,!/hgnc_id/HGNC:17635,Cancers_breast
mAb_526,!/hgnc_id/HGNC:17635,Melanoma
mAb_526,!/hgnc_id/HGNC:17635,Renal_cell_carcinoma_(RCC)
mAb_526,!/hgnc_id/HGNC:17635,Hepatocellular_carcinoma_(HCC)
mAb_526,!/hgnc_id/HGNC:17635,Carcinoma_bladder_cancer_advanced_or_metastatic_urothelial_cancers
mAb_526,!/hgnc_id/HGNC:17635,Cancers_breast_triple_negative_(TNBC)
mAb_526,!/hgnc_id/HGNC:17635,Cancers_bladder
mAb_526,!/hgnc_id/HGNC:17635,Carcinoma_urothelial
mAb_526,!/hgnc_id/HGNC:17635,Cancers_renal
mAb_527,!/vgnc_id/VGNC:41980,Canine_atopic_dermatitis_(AD)
mAb_528,!/hgnc_id/HGNC:17635,Cancers_biliary_tract
mAb_528,!/hgnc_id/HGNC:17635,Cancers_non-small_cell_lung_(NSCLC)
mAb_528,!/hgnc_id/HGNC:17635,Solid_tumors
mAb_528,!/hgnc_id/HGNC:17635,Cancers_small_cell_lung_(SCLC)
mAb_528,!/hgnc_id/HGNC:17635,Hepatocellular_carcinoma_(HCC)
mAb_528,!/hgnc_id/HGNC:17635,Cancers_urothelial_(UC)
mAb_529,!/hgnc_id/HGNC:491,Hypertriglyceridemia
mAb_529,!/hgnc_id/HGNC:491,Homozygous_familial_hypercholesterolemia_(HoFH)
mAb_529,!/hgnc_id/HGNC:491,Heterozygous_familial_hypercholesterolemia_(HeFH)
mAb_53,!/hgnc_id/HGNC:1659,Acute_myeloid_leukemia_(AML)
mAb_530,!/hgnc_id/HGNC:11936,Glioblastoma_multiforme_(GBM)
mAb_530,!/hgnc_id/HGNC:11936,Myelodysplastic_syndromes_(MDS)
mAb_530,!/hgnc_id/HGNC:11936,Graft-versus-host_disease_(GvHD)_acute
mAb_530,!/hgnc_id/HGNC:11936,Inflammatory_diseases
mAb_530,!/hgnc_id/HGNC:11936,Malignancies
mAb_531,!/hgnc_id/HGNC:11378,Cancers_prostate
mAb_532,!/hgnc_id/HGNC:4688,Solid_tumors
mAb_532,!/hgnc_id/HGNC:4688,Cancers_gastrointestinal
mAb_533,!/hgnc_id/HGNC:7176,Solid_tumors
mAb_533,!/hgnc_id/HGNC:7176,Colitis_ulcerative_(UC)
mAb_533,!/hgnc_id/HGNC:7176,Crohns_disease_(CD)
mAb_534,!/hgnc_id/HGNC:3431,Cancers_gastric
mAb_534,!/hgnc_id/HGNC:3431,Cancers_breast
mAb_534,!/hgnc_id/HGNC:3431,Cancers_head_and_neck
mAb_534,!/hgnc_id/HGNC:3431,Cancers_esophageal
mAb_535,!/hgnc_id/HGNC:1331,Age-related_macular_degeneration_(AMD)
mAb_535,!/hgnc_id/HGNC:1331,Choroiditis
mAb_536,!/hgnc_id/HGNC:12680,Diabetic_macular_edema
mAb_536,!/hgnc_id/HGNC:12680,Age-related_macular_degeneration_(AMD)_neovascular_(wet)
mAb_537,!/hgnc_id/HGNC:5973,Asthma
mAb_537,!/hgnc_id/HGNC:5973,Idiopathic_pulmonary_fibrosis
mAb_537,!/hgnc_id/HGNC:5973,Esophagitis_eosinophilic
mAb_537,!/hgnc_id/HGNC:5973,Allergic_rhinitis
mAb_538,!/hgnc_id/HGNC:18969,Atopic_dermatitis_(AD)
mAb_539,!/hgnc_id/HGNC:1667,Hematologic_malignancies
mAb_539,!/hgnc_id/HGNC:1667,Multiple_myeloma_(MM)
mAb_54,hapten_NP-cap,
mAb_54,NIP-cap,
mAb_540,!/hgnc_id/HGNC:1666,Non-Hodgkins_lymphoma_(NHL)
mAb_541,!/hgnc_id/HGNC:1666,Non-Hodgkins_lymphoma_(NHL)
mAb_542,!/hgnc_id/HGNC:4688,Cancers
mAb_543,toxin,Whooping_cough_(Pertussis)
mAb_544,!/hgnc_id/HGNC:5991,Cancers_non-small_cell_lung_(NSCLC)
mAb_544,!/hgnc_id/HGNC:5991,Type_2_diabetes_(T2_DM)
mAb_544,!/hgnc_id/HGNC:5991,Cancers_colorectal_(CRC)_metastatic
mAb_545,!/hgnc_id/HGNC:3431,Cancers_pancreatic
mAb_545,!/hgnc_id/HGNC:3431,Hepatocellular_carcinoma_(HCC)
mAb_545,!/hgnc_id/HGNC:5465,Cancers_pancreatic
mAb_545,!/hgnc_id/HGNC:5465,Hepatocellular_carcinoma_(HCC)
mAb_546,!/hgnc_id/HGNC:3430,Cancers_gastric
mAb_546,!/hgnc_id/HGNC:3431,Cancers_gastric
mAb_547,!/hgnc_id/HGNC:5522,Asthma
mAb_548,!/hgnc_id/HGNC:10732,Solid_tumors_advanced_or_metastatic
mAb_548,!/hgnc_id/HGNC:10732,Multiple_sclerosis_(MS)
mAb_548,!/hgnc_id/HGNC:10732,Huntingtons_disease
mAb_549,anthrax_protective_antigen,Anthrax_inhalation
mAb_55,chicken_lysosyme,
mAb_551,influenza_A_virus_hemagglutinin_HA,Influenza_A_infection
mAb_552,!/hgnc_id/HGNC:1659,Adenocarcinoma_gastric
mAb_552,!/hgnc_id/HGNC:1659,Acute_myeloid_leukemia_(AML)
mAb_552,!/hgnc_id/HGNC:1659,Myelodysplastic_syndromes_(MDS)
mAb_552,!/hgnc_id/HGNC:1659,Colitis_ulcerative_(UC)
mAb_553,!/hgnc_id/HGNC:1633,Multiple_sclerosis_(MS)
mAb_553,!/hgnc_id/HGNC:1633,Myasthenia_Gravis_(MG)
mAb_553,!/hgnc_id/HGNC:1633,Chronic_lymphocytic_leukemia_(CLL)
mAb_553,!/hgnc_id/HGNC:1633,Neuromyelitis_optica_spectrum_disorder_(NMOSD)
mAb_553,!/hgnc_id/HGNC:1633,Scleroderma
mAb_553,!/hgnc_id/HGNC:1633,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_553,!/hgnc_id/HGNC:1633,Neuromyelitis_optica_(NMO)
mAb_554,!/hgnc_id/HGNC:2500,Duchenne_muscular_dystrophy_(DMD)
mAb_554,!/hgnc_id/HGNC:2500,Cancers_pancreatic
mAb_554,!/hgnc_id/HGNC:2500,Hepatic_fibrosis
mAb_554,!/hgnc_id/HGNC:2500,Idiopathic_pulmonary_fibrosis
mAb_555,!/hgnc_id/HGNC:1817,Solid_tumors
mAb_556,!/hgnc_id/HGNC:4223,Sarcopenia
mAb_556,!/hgnc_id/HGNC:4223,Muscle_atrophy_due_to_orthopedic_disuse
mAb_557,!/hgnc_id/HGNC:21205,Multiple_sclerosis_(MS)
mAb_557,!/hgnc_id/HGNC:21205,Optic_neuritis
mAb_558,!/hgnc_id/HGNC:1817,Cancers_colorectal_(CRC)_metastatic
mAb_559,!/hgnc_id/HGNC:11530,Cancers_pancreatic
mAb_559,!/hgnc_id/HGNC:11530,Cancers
mAb_559,!/hgnc_id/HGNC:11530,Cancers_urothelial_(UC)
mAb_559,!/hgnc_id/HGNC:11530,Cancers_breast_triple_negative_(TNBC)_metastatic
mAb_56,digoxin,
mAb_560,!/hgnc_id/HGNC:7508,Cancers_pancreatic
mAb_561,!/hgnc_id/HGNC:175,Hepatocellular_carcinoma_(HCC)
mAb_561,!/hgnc_id/HGNC:175,Mesothelioma_pleural_malignant
mAb_562,!/hgnc_id/HGNC:6374,Rheumatoid_arthritis_(RA)
mAb_562,!/hgnc_id/HGNC:6374,Cancers
mAb_562,!/hgnc_id/HGNC:6374,Cancers_head_and_neck
mAb_563,!/hgnc_id/HGNC:11919,Psoriasis
mAb_563,!/hgnc_id/HGNC:11919,Organ_transplant_immunological_rejection_suppression
mAb_564,!/hgnc_id/HGNC:3551,Coagulation_factor_VIII_deficiency_(Hemophilia_A)
mAb_564,!/hgnc_id/HGNC:3528,Coagulation_factor_VIII_deficiency_(Hemophilia_A)
mAb_565,!/hgnc_id/HGNC:4462,Cancers_breast
mAb_565,!/hgnc_id/HGNC:4462,Melanoma_metastatic
mAb_566,!/hgnc_id/HGNC:1603,Inflammatory_conditions
mAb_567,!/hgnc_id/HGNC:15488,Psoriasis
mAb_567,!/hgnc_id/HGNC:15488,Psoriatic_arthritis_(PSA)
mAb_567,!/hgnc_id/HGNC:15488,Ankylosing_spondylitis_(AS)
mAb_567,!/hgnc_id/HGNC:15488,Crohns_disease_(CD)
mAb_567,!/hgnc_id/HGNC:15488,Crohns_disease_(CD)_pediatric
mAb_568,ganglioside_GD2_(disialoganglioside_GD2),Neuroblastoma_pediatric
mAb_568,ganglioside_GD2_(disialoganglioside_GD2),Neuroblastoma
mAb_569,!/hgnc_id/HGNC:2909,Cancers_small_cell_lung_(SCLC)
mAb_569,!/hgnc_id/HGNC:2909,Cancers
mAb_57,!/hgnc_id/HGNC:6153,Immunosuppression
mAb_570,!/hgnc_id/HGNC:2909,Cancers
mAb_571,!/hgnc_id/HGNC:3541,Solid_tumors
mAb_571,!/hgnc_id/HGNC:3541,Cancers_cervical
mAb_572,!/hgnc_id/HGNC:3387,Solid_tumors
mAb_572,!/hgnc_id/HGNC:3387,Hematologic_malignancies
mAb_573,!/hgnc_id/HGNC:30743,Asthma
mAb_573,!/hgnc_id/HGNC:30743,Atopic_dermatitis_(AD)
mAb_574,!/hgnc_id/HGNC:8804,Age-related_macular_degeneration_(AMD)
mAb_575,!/hgnc_id/HGNC:3791,Solid_tumors
mAb_575,!/hgnc_id/HGNC:3791,Cancers_ovarian
mAb_576,!/hgnc_id/HGNC:5981,Multiple_sclerosis_(MS)
mAb_576,!/hgnc_id/HGNC:5981,Autoimmune_diseases
mAb_576,!/hgnc_id/HGNC:5981,Inflammatory_diseases
mAb_576,!/hgnc_id/HGNC:16404,Multiple_sclerosis_(MS)
mAb_576,!/hgnc_id/HGNC:16404,Autoimmune_diseases
mAb_576,!/hgnc_id/HGNC:16404,Inflammatory_diseases
mAb_577,!/hgnc_id/HGNC:3541,Solid_tumors
mAb_578,!/hgnc_id/HGNC:4223,Cachexia
mAb_578,!/hgnc_id/HGNC:4223,Atrophy_muscle_wasting_disorders
mAb_579,!/hgnc_id/HGNC:6893,Alzheimers_disease_(AD)
mAb_579,!/hgnc_id/HGNC:6893,Progressive_supranuclear_palsy_(PSP)
mAb_58,!/hgnc_id/HGNC:7656,Cancers_small_cell_lung_(SCLC)
mAb_58,!/hgnc_id/HGNC:7656,Leukemia
mAb_580,!/hgnc_id/HGNC:1674,Cancers_prostate
mAb_580,!/hgnc_id/HGNC:3788,Cancers_prostate
mAb_581,!/hgnc_id/HGNC:11918,Cancers
mAb_582,!/hgnc_id/HGNC:6066,Cancers_ovarian
mAb_582,!/hgnc_id/HGNC:4216,Cancers_ovarian
mAb_582,!/hgnc_id/HGNC:4223,Cancers_ovarian
mAb_583,?term=respiratory+syncytial+virus,Respiratory_Syncytial_Virus_(RSV)_Lower_Respiratory_Tract_Infection_(LRTI)
mAb_584,!/hgnc_id/HGNC:12680,Cancers_non-small_cell_lung_(NSCLC)_metastatic
mAb_585,!/hgnc_id/HGNC:1331,Graft-versus-host_disease_(GvHD)
mAb_585,!/hgnc_id/HGNC:1331,Antiphospholipid_syndrome_(APS)
mAb_586,!/hgnc_id/HGNC:6019,Neuromyelitis_optica_(NMO)
mAb_587,!/hgnc_id/HGNC:2433,Rheumatoid_arthritis_(RA)
mAb_587,!/hgnc_id/HGNC:2433,Pigmented_villonodular_synovitis_(PVNS)
mAb_588,!/hgnc_id/HGNC:5464,Solid_tumors
mAb_588,!/hgnc_id/HGNC:5466,Solid_tumors
mAb_589,!/hgnc_id/HGNC:6008,
mAb_59,!/hgnc_id/HGNC:5346,Psoriasis
mAb_590,!/hgnc_id/HGNC:19137,Solid_tumors
mAb_591,!/hgnc_id/HGNC:6783,Stroke
mAb_592,!/hgnc_id/HGNC:3791,Solid_tumors
mAb_593,!/vgnc_id/VGNC:52268,Canine_B-cell_lymphoma
mAb_594,!/vgnc_id/VGNC:38963,Canine_T-cell_lymphoma
mAb_595,!/hgnc_id/HGNC:4192,Type_2_diabetes_(T2_DM)
mAb_596,PcrV_protein,Pseudomonas_aeruginosa_infections
mAb_597,!/hgnc_id/HGNC:12680,Solid_tumors
mAb_597,!/hgnc_id/HGNC:2910,Solid_tumors
mAb_598,!/hgnc_id/HGNC:17087,Systemic_lupus_erythematosus_(SLE)
mAb_6,!/hgnc_id/HGNC:6155,Myocardial_infarction
mAb_60,!/hgnc_id/HGNC:11935,Systemic_lupus_erythematosus_(SLE)
mAb_60,!/hgnc_id/HGNC:11935,Multiple_sclerosis_(MS)
mAb_600,!/hgnc_id/HGNC:3236,Cancers_non-small_cell_lung_(NSCLC)
mAb_600,!/hgnc_id/HGNC:3236,Solid_tumors
mAb_600,!/hgnc_id/HGNC:3236,Cancers_head_and_neck
mAb_601,!/hgnc_id/HGNC:3236,Cancers
mAb_602,!/hgnc_id/HGNC:1666,Non-Hodgkins_lymphoma_(NHL)
mAb_602,!/hgnc_id/HGNC:1666,Lymphoma_diffuse_large_B_cell_(DLBCL)
mAb_603,!/hgnc_id/HGNC:1666,Cancers
mAb_604,!/hgnc_id/HGNC:1659,Acute_myeloid_leukemia_(AML)
mAb_605,!/hgnc_id/HGNC:3349,Glioblastoma_multiforme_(GBM)
mAb_605,!/hgnc_id/HGNC:3349,Cancers_breast
mAb_605,!/hgnc_id/HGNC:3349,Cancers_prostate
mAb_605,!/hgnc_id/HGNC:3349,Renal_cell_carcinoma_(RCC)
mAb_605,!/hgnc_id/HGNC:3349,Cancers_ovarian
mAb_605,!/hgnc_id/HGNC:3349,Hepatocellular_carcinoma_(HCC)
