entity,label,family,primary_type,coarse_category,explicit_types,embedding_strategy
doid:10.1158/1078-0432.CCR-22-1280,10.1158/1078-0432.CCR-22-1280,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1158/1535-7163.MCT-18-0836,10.1158/1535-7163.MCT-18-0836,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1158/1535-7163.MCT-18-1376,10.1158/1535-7163.MCT-18-1376,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1158/1535-7163.MCT-20-0093,10.1158/1535-7163.MCT-20-0093,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1158/2326-6066.CIR-14-0040,10.1158/2326-6066.CIR-14-0040,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1158/2326-6066.CIR-14-0191,10.1158/2326-6066.CIR-14-0191,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1158/2326-6066.CIR-20-0034,10.1158/2326-6066.CIR-20-0034,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1177/1352458520918375,10.1177/1352458520918375,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1182/blood-2007-04-084756,10.1182/blood-2007-04-084756,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1186/1479-5876-6-22,10.1186/1479-5876-6-22,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1186/s13045-016-0283-0,10.1186/s13045-016-0283-0,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1186/s13063-022-06198-9,10.1186/s13063-022-06198-9,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1186/s40425-018-0329-7,10.1186/s40425-018-0329-7,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1371/journal.pone.0191926,10.1371/journal.pone.0191926,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1371/journal.pone.0239595,10.1371/journal.pone.0239595,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1371/journal.pone.0257972,10.1371/journal.pone.0257972,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.1517/14712598.2014.942637,10.1517/14712598.2014.942637,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.2217/imt-2019-0011,10.2217/imt-2019-0011,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.3389/fimmu.2021.730666,10.3389/fimmu.2021.730666,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.3389/fimmu.2022.924542,10.3389/fimmu.2022.924542,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.3389/fonc.2020.594558,10.3389/fonc.2020.594558,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.3389/fonc.2021.736955,10.3389/fonc.2021.736955,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.3390/cancers13092112,10.3390/cancers13092112,Disease,Disease,Disease,,biomedical_text_or_ontology
doid:10.4161/mabs.3.6.17922,10.4161/mabs.3.6.17922,Disease,Disease,Disease,,biomedical_text_or_ontology
imgt:(Fab-G1-kappa)-(Fc-G1),(Fab - G1 - kappa) - (Fc - G1),(Fab-G1-kappa)-(Fc-G1),ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(G1_L-kappa)_VH-VH-h-CH2-CH3,(G1_L-kappa)_VH-VH-h-CH2-CH3,(G1,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(G1_VK-CK-VH-CH1-h-CH2-CH3_L-kappa)_VH-CH1,(G1 VK-CK-VH-CH1-h-CH2-CH3_L-kappa)_VH-CH1,(G1,SegmentLabels,SegmentLabels,SegmentLabels,text_or_learned
imgt:(VH-CH2-CH3)2_S,(VH-CH2-CH3)2_S,(VH-CH2-CH3)2,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:(VH-CH2-CH3)3_S,(VH-CH2-CH3)3_S,(VH-CH2-CH3)3,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:(VH-VH-h-CH2-CH3)2_S,(VH-VH-h-CH2-CH3)2_S,(VH-VH-h-CH2-CH3)2,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:(cystein-S-yl)acetyl-Gly-Glu_link,(cystein-S-yl)acetyl-Gly-Glu link,(cystein-S-yl)acetyl-Gly-Glu,SegmentLabels,SegmentLabels,SegmentLabels,text_or_learned
imgt:(pokeweed)_antiviral_protein_PAP,(pokeweed) antiviral protein PAP,(pokeweed),SegmentLabels,SegmentLabels,SegmentLabels,text_or_learned
imgt:(scFv - heavy - kappa) - (scFv - heavy - lambda),(scFv - heavy - kappa) - (scFv - heavy - lambda),(scFv - heavy - kappa) - (scFv - heavy - lambda),(scFv - heavy - kappa) - (scFv - heavy - lambda),(scFv - heavy - kappa) - (scFv - heavy - lambda),,text_or_learned
imgt:(scFv - kappa - heavy) - (scFv - heavy - kappa),(scFv - kappa - heavy) - (scFv - heavy - kappa),(scFv - kappa - heavy) - (scFv - heavy - kappa),(scFv - kappa - heavy) - (scFv - heavy - kappa),(scFv - kappa - heavy) - (scFv - heavy - kappa),,text_or_learned
imgt:(scFv-heavy-kappa)-(scFv-heavy-lambda),(scFv - heavy - kappa) - (scFv - heavy - lambda),(scFv-heavy-kappa)-(scFv-heavy-lambda),ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(scFv-heavy-kappa)-(scFv-heavy-lambda)-scFc,(scFv - heavy - kappa) - (scFv - heavy - lambda) - scFc,(scFv-heavy-kappa)-(scFv-heavy-lambda)-scFc,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(scFv-heavy-kappa)-(scFv-kappa-heavy),(scFv - heavy - kappa) - (scFv - kappa - heavy),(scFv-heavy-kappa)-(scFv-kappa-heavy),ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(scFv-heavy-lambda)-(scFv-heavy-lambda)-scFc,(scFv - heavy - lambda) - (scFv - heavy - lambda) - scFc,(scFv-heavy-lambda)-(scFv-heavy-lambda)-scFc,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(scFv-kappa-heavy)-(scFv-heavy-kappa),(scFv - kappa - heavy) - (scFv - heavy - kappa),(scFv-kappa-heavy)-(scFv-heavy-kappa),ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(scFv-kappa-heavy)-(scFv-kappa-heavy),(scFv - kappa - heavy) - (scFv - kappa - heavy),(scFv-kappa-heavy)-(scFv-kappa-heavy),ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(scFv-kappa-heavy)-G1_L-kappa-(scFv-heavy-kappa)-(scFv-heavy-kappa),(scFv - kappa - heavy) - G1_L-kappa - (scFv - heavy - kappa) - (scFv - heavy - kappa),(scFv-kappa-heavy)-G1,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:(scFv-kappa-heavy)-h-CH3,(scFv - kappa - heavy) -h- CH3,(scFv-kappa-heavy)-h-CH3,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:10010,10010,NumericId,NumericId,NumericId,C25402,categorical
imgt:10014,10014,NumericId,NumericId,NumericId,C25402,categorical
imgt:10018,10018,NumericId,NumericId,NumericId,C25402,categorical
imgt:10033,10033,NumericId,NumericId,NumericId,C25402,categorical
imgt:10035,10035,NumericId,NumericId,NumericId,C25402,categorical
imgt:10041,10041,NumericId,NumericId,NumericId,C25402,categorical
imgt:10060,10060,NumericId,NumericId,NumericId,C25402,categorical
imgt:10062,10062,NumericId,NumericId,NumericId,C25402,categorical
imgt:10068,10068,NumericId,NumericId,NumericId,C25402,categorical
imgt:10071,10071,NumericId,NumericId,NumericId,C25402,categorical
imgt:10078,10078,NumericId,NumericId,NumericId,C25402,categorical
imgt:10080,10080,NumericId,NumericId,NumericId,C25402,categorical
imgt:10082,10082,NumericId,NumericId,NumericId,C25402,categorical
imgt:10096,10096,NumericId,NumericId,NumericId,C25402,categorical
imgt:10097,10097,NumericId,NumericId,NumericId,C25402,categorical
imgt:10103,10103,NumericId,NumericId,NumericId,C25402,categorical
imgt:10106,10106,NumericId,NumericId,NumericId,C25402,categorical
imgt:10113,10113,NumericId,NumericId,NumericId,C25402,categorical
imgt:10123,10123,NumericId,NumericId,NumericId,C25402,categorical
imgt:10129,10129,NumericId,NumericId,NumericId,C25402,categorical
imgt:10137,10137,NumericId,NumericId,NumericId,C25402,categorical
imgt:10141,10141,NumericId,NumericId,NumericId,C25402,categorical
imgt:10142,10142,NumericId,NumericId,NumericId,C25402,categorical
imgt:10148,10148,NumericId,NumericId,NumericId,C25402,categorical
imgt:10149,10149,NumericId,NumericId,NumericId,C25402,categorical
imgt:10165,10165,NumericId,NumericId,NumericId,C25402,categorical
imgt:10176,10176,NumericId,NumericId,NumericId,C25402,categorical
imgt:10186,10186,NumericId,NumericId,NumericId,C25402,categorical
imgt:10187,10187,NumericId,NumericId,NumericId,C25402,categorical
imgt:10220,10220,NumericId,NumericId,NumericId,C25402,categorical
imgt:10232,10232,NumericId,NumericId,NumericId,C25402,categorical
imgt:10236,10236,NumericId,NumericId,NumericId,C25402,categorical
imgt:10237,10237,NumericId,NumericId,NumericId,C25402,categorical
imgt:10238,10238,NumericId,NumericId,NumericId,C25402,categorical
imgt:10239,10239,NumericId,NumericId,NumericId,C25402,categorical
imgt:10242,10242,NumericId,NumericId,NumericId,C25402,categorical
imgt:10244,10244,NumericId,NumericId,NumericId,C25402,categorical
imgt:10257,10257,NumericId,NumericId,NumericId,C25402,categorical
imgt:10262,10262,NumericId,NumericId,NumericId,C25402,categorical
imgt:10263,10263,NumericId,NumericId,NumericId,C25402,categorical
imgt:10272,10272,NumericId,NumericId,NumericId,C25402,categorical
imgt:10273,10273,NumericId,NumericId,NumericId,C25402,categorical
imgt:10291,10291,NumericId,NumericId,NumericId,C25402,categorical
imgt:10315,10315,NumericId,NumericId,NumericId,C25402,categorical
imgt:10334,10334,NumericId,NumericId,NumericId,C25402,categorical
imgt:10335,10335,NumericId,NumericId,NumericId,C25402,categorical
imgt:10336,10336,NumericId,NumericId,NumericId,C25402,categorical
imgt:10342,10342,NumericId,NumericId,NumericId,C25402,categorical
imgt:10365,10365,NumericId,NumericId,NumericId,C25402,categorical
imgt:10366,10366,NumericId,NumericId,NumericId,C25402,categorical
imgt:10382,10382,NumericId,NumericId,NumericId,C25402,categorical
imgt:10383,10383,NumericId,NumericId,NumericId,C25402,categorical
imgt:10385,10385,NumericId,NumericId,NumericId,C25402,categorical
imgt:10400,10400,NumericId,NumericId,NumericId,C25402,categorical
imgt:10410,10410,NumericId,NumericId,NumericId,C25402,categorical
imgt:10415,10415,NumericId,NumericId,NumericId,C25402,categorical
imgt:10417,10417,NumericId,NumericId,NumericId,C25402,categorical
imgt:10420,10420,NumericId,NumericId,NumericId,C25402,categorical
imgt:10427,10427,NumericId,NumericId,NumericId,C25402,categorical
imgt:10431,10431,NumericId,NumericId,NumericId,C25402,categorical
imgt:10467,10467,NumericId,NumericId,NumericId,C25402,categorical
imgt:10468,10468,NumericId,NumericId,NumericId,C25402,categorical
imgt:10473,10473,NumericId,NumericId,NumericId,C25402,categorical
imgt:10498,10498,NumericId,NumericId,NumericId,C25402,categorical
imgt:10499,10499,NumericId,NumericId,NumericId,C25402,categorical
imgt:10506,10506,NumericId,NumericId,NumericId,C25402,categorical
imgt:10508,10508,NumericId,NumericId,NumericId,C25402,categorical
imgt:10516,10516,NumericId,NumericId,NumericId,C25402,categorical
imgt:10518,10518,NumericId,NumericId,NumericId,C25402,categorical
imgt:10522,10522,NumericId,NumericId,NumericId,C25402,categorical
imgt:10523,10523,NumericId,NumericId,NumericId,C25402,categorical
imgt:10524,10524,NumericId,NumericId,NumericId,C25402,categorical
imgt:10545,10545,NumericId,NumericId,NumericId,C25402,categorical
imgt:10553,10553,NumericId,NumericId,NumericId,C25402,categorical
imgt:10557,10557,NumericId,NumericId,NumericId,C25402,categorical
imgt:10558,10558,NumericId,NumericId,NumericId,C25402,categorical
imgt:10562,10562,NumericId,NumericId,NumericId,C25402,categorical
imgt:10569,10569,NumericId,NumericId,NumericId,C25402,categorical
imgt:10585,10585,NumericId,NumericId,NumericId,C25402,categorical
imgt:10586,10586,NumericId,NumericId,NumericId,C25402,categorical
imgt:10590,10590,NumericId,NumericId,NumericId,C25402,categorical
imgt:10592,10592,NumericId,NumericId,NumericId,C25402,categorical
imgt:10593,10593,NumericId,NumericId,NumericId,C25402,categorical
imgt:10606,10606,NumericId,NumericId,NumericId,C25402,categorical
imgt:10621,10621,NumericId,NumericId,NumericId,C25402,categorical
imgt:10624,10624,NumericId,NumericId,NumericId,C25402,categorical
imgt:10625,10625,NumericId,NumericId,NumericId,C25402,categorical
imgt:10636,10636,NumericId,NumericId,NumericId,C25402,categorical
imgt:10644,10644,NumericId,NumericId,NumericId,C25402,categorical
imgt:10647,10647,NumericId,NumericId,NumericId,C25402,categorical
imgt:10652,10652,NumericId,NumericId,NumericId,C25402,categorical
imgt:10653,10653,NumericId,NumericId,NumericId,C25402,categorical
imgt:10656,10656,NumericId,NumericId,NumericId,C25402,categorical
imgt:10664,10664,NumericId,NumericId,NumericId,C25402,categorical
imgt:10665,10665,NumericId,NumericId,NumericId,C25402,categorical
imgt:10674,10674,NumericId,NumericId,NumericId,C25402,categorical
imgt:10675,10675,NumericId,NumericId,NumericId,C25402,categorical
imgt:10681,10681,NumericId,NumericId,NumericId,C25402,categorical
imgt:10687,10687,NumericId,NumericId,NumericId,C25402,categorical
imgt:10691,10691,NumericId,NumericId,NumericId,C25402,categorical
imgt:10695,10695,NumericId,NumericId,NumericId,C25402,categorical
imgt:10709,10709,NumericId,NumericId,NumericId,C25402,categorical
imgt:10725,10725,NumericId,NumericId,NumericId,C25402,categorical
imgt:10730,10730,NumericId,NumericId,NumericId,C25402,categorical
imgt:10735,10735,NumericId,NumericId,NumericId,C25402,categorical
imgt:10742,10742,NumericId,NumericId,NumericId,C25402,categorical
imgt:10754,10754,NumericId,NumericId,NumericId,C25402,categorical
imgt:10757,10757,NumericId,NumericId,NumericId,C25402,categorical
imgt:10758,10758,NumericId,NumericId,NumericId,C25402,categorical
imgt:10764,10764,NumericId,NumericId,NumericId,C25402,categorical
imgt:10766,10766,NumericId,NumericId,NumericId,C25402,categorical
imgt:10768,10768,NumericId,NumericId,NumericId,C25402,categorical
imgt:10769,10769,NumericId,NumericId,NumericId,C25402,categorical
imgt:10770,10770,NumericId,NumericId,NumericId,C25402,categorical
imgt:10787,10787,NumericId,NumericId,NumericId,C25402,categorical
imgt:10788,10788,NumericId,NumericId,NumericId,C25402,categorical
imgt:10791,10791,NumericId,NumericId,NumericId,C25402,categorical
imgt:10797,10797,NumericId,NumericId,NumericId,C25402,categorical
imgt:10801,10801,NumericId,NumericId,NumericId,C25402,categorical
imgt:10803,10803,NumericId,NumericId,NumericId,C25402,categorical
imgt:10805,10805,NumericId,NumericId,NumericId,C25402,categorical
imgt:10806,10806,NumericId,NumericId,NumericId,C25402,categorical
imgt:10820,10820,NumericId,NumericId,NumericId,C25402,categorical
imgt:10829,10829,NumericId,NumericId,NumericId,C25402,categorical
imgt:10835,10835,NumericId,NumericId,NumericId,C25402,categorical
imgt:10838,10838,NumericId,NumericId,NumericId,C25402,categorical
imgt:10856,10856,NumericId,NumericId,NumericId,C25402,categorical
imgt:10858,10858,NumericId,NumericId,NumericId,C25402,categorical
imgt:10863,10863,NumericId,NumericId,NumericId,C25402,categorical
imgt:10865,10865,NumericId,NumericId,NumericId,C25402,categorical
imgt:10866,10866,NumericId,NumericId,NumericId,C25402,categorical
imgt:10873,10873,NumericId,NumericId,NumericId,C25402,categorical
imgt:10874,10874,NumericId,NumericId,NumericId,C25402,categorical
imgt:10904,10904,NumericId,NumericId,NumericId,C25402,categorical
imgt:10906,10906,NumericId,NumericId,NumericId,C25402,categorical
imgt:10908,10908,NumericId,NumericId,NumericId,C25402,categorical
imgt:10918,10918,NumericId,NumericId,NumericId,C25402,categorical
imgt:10919,10919,NumericId,NumericId,NumericId,C25402,categorical
imgt:10924,10924,NumericId,NumericId,NumericId,C25402,categorical
imgt:10927,10927,NumericId,NumericId,NumericId,C25402,categorical
imgt:10928,10928,NumericId,NumericId,NumericId,C25402,categorical
imgt:10930,10930,NumericId,NumericId,NumericId,C25402,categorical
imgt:10933,10933,NumericId,NumericId,NumericId,C25402,categorical
imgt:10936,10936,NumericId,NumericId,NumericId,C25402,categorical
imgt:10938,10938,NumericId,NumericId,NumericId,C25402,categorical
imgt:10939,10939,NumericId,NumericId,NumericId,C25402,categorical
imgt:10940,10940,NumericId,NumericId,NumericId,C25402,categorical
imgt:10953,10953,NumericId,NumericId,NumericId,C25402,categorical
imgt:10954,10954,NumericId,NumericId,NumericId,C25402,categorical
imgt:10959,10959,NumericId,NumericId,NumericId,C25402,categorical
imgt:10960,10960,NumericId,NumericId,NumericId,C25402,categorical
imgt:10961,10961,NumericId,NumericId,NumericId,C25402,categorical
imgt:10962,10962,NumericId,NumericId,NumericId,C25402,categorical
imgt:10974,10974,NumericId,NumericId,NumericId,C25402,categorical
imgt:10983,10983,NumericId,NumericId,NumericId,C25402,categorical
imgt:10993,10993,NumericId,NumericId,NumericId,C25402,categorical
imgt:10994,10994,NumericId,NumericId,NumericId,C25402,categorical
imgt:10997,10997,NumericId,NumericId,NumericId,C25402,categorical
imgt:10999,10999,NumericId,NumericId,NumericId,C25402,categorical
imgt:11005,11005,NumericId,NumericId,NumericId,C25402,categorical
imgt:11011,11011,NumericId,NumericId,NumericId,C25402,categorical
imgt:11020,11020,NumericId,NumericId,NumericId,C25402,categorical
imgt:11021,11021,NumericId,NumericId,NumericId,C25402,categorical
imgt:11022,11022,NumericId,NumericId,NumericId,C25402,categorical
imgt:11029,11029,NumericId,NumericId,NumericId,C25402,categorical
imgt:11030,11030,NumericId,NumericId,NumericId,C25402,categorical
imgt:11035,11035,NumericId,NumericId,NumericId,C25402,categorical
imgt:11039,11039,NumericId,NumericId,NumericId,C25402,categorical
imgt:11048,11048,NumericId,NumericId,NumericId,C25402,categorical
imgt:11055,11055,NumericId,NumericId,NumericId,C25402,categorical
imgt:11056,11056,NumericId,NumericId,NumericId,C25402,categorical
imgt:11063,11063,NumericId,NumericId,NumericId,C25402,categorical
imgt:11074,11074,NumericId,NumericId,NumericId,C25402,categorical
imgt:11078,11078,NumericId,NumericId,NumericId,C25402,categorical
imgt:11081,11081,NumericId,NumericId,NumericId,C25402,categorical
imgt:11089,11089,NumericId,NumericId,NumericId,C25402,categorical
imgt:11093,11093,NumericId,NumericId,NumericId,C25402,categorical
imgt:11094,11094,NumericId,NumericId,NumericId,C25402,categorical
imgt:11095,11095,NumericId,NumericId,NumericId,C25402,categorical
imgt:11107,11107,NumericId,NumericId,NumericId,C25402,categorical
imgt:11109,11109,NumericId,NumericId,NumericId,C25402,categorical
imgt:11110,11110,NumericId,NumericId,NumericId,C25402,categorical
imgt:11111,11111,NumericId,NumericId,NumericId,C25402,categorical
imgt:11116,11116,NumericId,NumericId,NumericId,C25402,categorical
imgt:11119,11119,NumericId,NumericId,NumericId,C25402,categorical
imgt:11122,11122,NumericId,NumericId,NumericId,C25402,categorical
imgt:11131,11131,NumericId,NumericId,NumericId,C25402,categorical
imgt:11133,11133,NumericId,NumericId,NumericId,C25402,categorical
